,Contrato,Dirección,tipo,calle,NUMERO,PISO,Nº Serie Contador Esf.1,xcoord,ycoord,localId,USO 2020,2020-1,2020-2,2020-3,2020-4,USO 2018,2018-1,2018-2,2018-3,USO 2019,2019-1,2019-2,2019-3
750,6147070,PAREDES 14,DOMESTICO,PAREDES,14.0,S/N,CO0001750,-6.418740592135669,39.55904018915339,10.050.43.14.2024075QD2822S,0.0,0.0,1.0,0.0,,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
751,6147072,AV.EJIDO DE ABAJO 20,DOMESTICO,EJIDO DE ABAJO,20.0,S/N,K362069,-6.41668476818612,39.55986893267958,10.050.176.20.2125612QD2822N,70.0,89.0,0.0,78.0,,72.0,83.0,60.0,95.0,72.0,100.0,81.0,78.0
752,6147075,C/ MADRID 19,DOMESTICO,MADRID,19.0,S/N,J767470,-6.4153347930503,39.55343574440776,10.050.163.19.2318813QD2821N,31.0,8.0,3.0,1.0,,11.0,32.0,35.0,32.0,32.0,34.0,33.0,27.0
753,6147076,C/ MADRID 1 BAR,INDUSTRIAL,MADRID,1.0,BAR,17-242739,-6.416098247615198,39.55350336587817,10.050.163.1.2318803QD2821N,45.0,75.0,355.0,87.0,,66.0,128.0,360.0,81.0,55.0,179.0,377.0,123.0
754,6147078,C/ MADRID 10,DOMESTICO,MADRID,10.0,S/N,J419828,-6.4155561980783276,39.55338707091835,10.050.163.10.2217407QD2821N,46.0,64.0,63.0,57.0,,58.0,56.0,82.0,56.0,48.0,66.0,60.0,43.0
755,6147079,IGLESIA 14 A,DOMESTICO,IGLESIA,14.0,A,J906307,-6.4202996680736755,39.55887647264412,10.050.14.14.1824307QD2812S,16.0,26.0,19.0,18.0,,18.0,15.0,20.0,15.0,17.0,16.0,20.0,16.0
756,6147089,"CHARCA, RDA. 16 A",DOMESTICO,CHARCA,16.0,A,J349152,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,24.0,29.0,13.0,30.0,,9.0,18.0,22.0,27.0,25.0,27.0,32.0,28.0
757,6147090,"CHARCA, RDA. 16 C",DOMESTICO,CHARCA,16.0,C,J349196,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,11.0,13.0,18.0,17.0,,17.0,14.0,16.0,14.0,11.0,10.0,14.0,12.0
758,6147091,"CHARCA, RDA. 16 D",DOMESTICO,CHARCA,16.0,D,J349154,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,30.0,38.0,41.0,2.0,,31.0,33.0,42.0,33.0,31.0,34.0,38.0,34.0
759,6147092,"CHARCA, RDA. 16 F",DOMESTICO,CHARCA,16.0,F,J349201,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,20.0,14.0,22.0,21.0,,21.0,27.0,23.0,26.0,21.0,25.0,26.0,28.0
760,6147093,"CHARCA, RDA. 16 1º-A",DOMESTICO,CHARCA,16.0,1º-A,J349153,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,55.0,80.0,74.0,73.0,,51.0,58.0,63.0,58.0,57.0,62.0,73.0,64.0
761,6147094,"CHARCA, RDA. 16 1º-F",DOMESTICO,CHARCA,16.0,1º-F,J349202,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,0.0,9.0,1.0,4.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
762,6147095,"CHARCA, RDA. 16 2º-E",DOMESTICO,CHARCA,16.0,2º-E,J349204,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,4.0,3.0,20.0,1.0,,0.0,3.0,28.0,0.0,4.0,7.0,32.0,2.0
763,6147096,"CHARCA, RDA. 16 2º-F",DOMESTICO,CHARCA,16.0,2º-F,J349197,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,0.0,11.0,22.0,20.0,,11.0,14.0,1.0,0.0,0.0,4.0,0.0,1.0
764,6147109,"CHARCA, RDA. 16 1º-C",DOMESTICO,CHARCA,16.0,1º-C,J349149,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,49.0,45.0,49.0,46.0,,46.0,50.0,54.0,52.0,51.0,51.0,56.0,46.0
765,6147111,"CHARCA, RDA. 16 1º-D",DOMESTICO,CHARCA,16.0,1º-D,J349155,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,33.0,44.0,39.0,40.0,,39.0,43.0,35.0,33.0,34.0,41.0,36.0,38.0
766,6147112,"CHARCA, RDA. 16 2º-C",DOMESTICO,CHARCA,16.0,2º-C,J349147,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,41.0,38.0,43.0,37.0,,40.0,46.0,48.0,48.0,42.0,44.0,44.0,45.0
767,6147125,"VALLE DEL JERTE, DEL 17",DOMESTICO,VALLE DEL JERTE DEL,17.0,S/N,K679774,-6.415978084581493,39.56056785908107,10.050.179.17.2225203QD2822N,26.0,34.0,32.0,23.0,,22.0,21.0,27.0,21.0,23.0,24.0,23.0,23.0
768,6147126,"CHARCA, RDA. 12 1º-D",DOMESTICO,CHARCA,12.0,1º-D,J411080,-6.421668635071352,39.55750180404551,10.050.8.12.1723505QD2812S,30.0,32.0,45.0,38.0,,28.0,34.0,33.0,31.0,31.0,37.0,37.0,27.0
769,6147128,"VALLE DEL JERTE, DEL 15",DOMESTICO,VALLE DEL JERTE DEL,15.0,S/N,591131,-6.415956278195498,39.56048440350939,10.050.179.15.2225204QD2822N,9.0,8.0,10.0,7.0,,10.0,6.0,10.0,14.0,9.0,12.0,14.0,11.0
770,6147129,"VALLE DEL JERTE, DEL 13",DOMESTICO,VALLE DEL JERTE DEL,13.0,S/N,K426696,-6.415940576330277,39.56042460104298,10.050.179.13.2225205QD2822N,16.0,24.0,25.0,22.0,,24.0,26.0,22.0,18.0,22.0,20.0,22.0,20.0
771,6147130,"VALLE DEL JERTE, DEL 11",DOMESTICO,VALLE DEL JERTE DEL,11.0,S/N,K590669,-6.4159205957298715,39.56034839306962,10.050.179.11.2225206QD2822N,17.0,29.0,32.0,21.0,,18.0,20.0,36.0,21.0,43.0,20.0,35.0,22.0
772,6147131,"VALLE DEL JERTE, DEL 9",DOMESTICO,VALLE DEL JERTE DEL,9.0,S/N,K465231,-6.415903041635301,39.56028205859569,10.050.179.9.2225207QD2822N,27.0,38.0,38.0,33.0,,29.0,35.0,37.0,35.0,32.0,30.0,37.0,34.0
773,6147133,"VALLE DEL JERTE, DEL 5",DOMESTICO,VALLE DEL JERTE DEL,5.0,S/N,K645701,-6.415866532871308,39.56014323254158,10.050.179.5.2225209QD2822N,82.0,103.0,103.0,101.0,,74.0,79.0,81.0,73.0,76.0,81.0,88.0,89.0
774,6147134,"VALLE DEL JERTE, DEL 3",DOMESTICO,VALLE DEL JERTE DEL,3.0,S/N,J14LB752792S,-6.41584522440652,39.56006204471185,10.050.179.3.2225210QD2822N,20.0,31.0,35.0,20.0,,17.0,19.0,28.0,18.0,19.0,21.0,22.0,27.0
775,6147135,"VALLE DEL JERTE, DEL 1",DOMESTICO,VALLE DEL JERTE DEL,1.0,S/N,K679770,-6.415827995900667,39.559996348082024,10.050.179.1.2225211QD2822N,33.0,60.0,33.0,34.0,,35.0,38.0,38.0,36.0,37.0,35.0,34.0,34.0
776,6147136,MONFRAGUE 1,DOMESTICO,MONFRAGUE,1.0,S/N,B01329437,-6.415893166101316,39.55986176700588,10.050.177.1.2225212QD2822N,22.0,22.0,38.0,33.0,,29.0,35.0,34.0,32.0,31.0,36.0,36.0,36.0
777,6147137,AV.CONSTITUCION 34-1,DOMESTICO,CONSTITUCION,34.0,1,K005460,-6.419759473249306,39.55963137228807,10.050.42.34.1925816QD2812N,28.0,35.0,21.0,30.0,,32.0,29.0,28.0,29.0,28.0,25.0,29.0,11.0
778,6147138,LARGA ALTA 24 A,DOMESTICO,LARGA ALTA,24.0,A,K679766,-6.418030786390222,39.558638572163844,10.050.39.24.2024022QD2822S,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779,6147142,MALVINAS 110,DOMESTICO,MALVINAS,110.0,S/N,212700,-6.418670524157628,39.55329392715207,10.050.130.110.2018003QD2821N,25.0,36.0,31.0,29.0,,30.0,28.0,26.0,19.0,26.0,34.0,27.0,25.0
780,6147154,LARGA BAJA 16 A,DOMESTICO,LARGA BAJA,16.0,A,K874030,-6.418286248624961,39.56016886567148,10.050.41.16.2125759QD2822N,34.0,30.0,41.0,30.0,,21.0,32.0,32.0,15.0,29.0,30.0,39.0,39.0
781,6147156,SANGUINO 95 2º-A,DOMESTICO,SANGUINO,95.0,2º-A,J393040,-6.4185202119610905,39.55574561567136,10.050.91.95.2021045QD2822S,55.0,81.0,60.0,63.0,,56.0,66.0,71.0,70.0,57.0,58.0,58.0,64.0
782,6147158,"CHARCA, RDA. 16 1º-E",DOMESTICO,CHARCA,16.0,1º-E,J349199,-6.421891731303333,39.55690320500681,10.050.8.16.1723513QD2812S,30.0,38.0,25.0,22.0,,25.0,28.0,31.0,30.0,31.0,31.0,35.0,31.0
783,6147160,AV.CONSTITUCION 4,DOMESTICO,CONSTITUCION,4.0,S/N,N95137386,-6.418526776427237,39.559674414724,10.050.42.4.2026623QD2822N,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
784,6147161,LARGA ALTA 85,DOMESTICO,LARGA ALTA,85.0,S/N,L606440,-6.4174389910849365,39.55700196716495,10.050.39.85.2123535QD2822S,15.0,21.0,14.0,13.0,,24.0,21.0,26.0,26.0,15.0,18.0,15.0,13.0
785,6147167,"CHARCA, RDA. 14 2º-F",DOMESTICO,CHARCA,14.0,2º-F,J419655,-6.421736174133334,39.55729664820589,10.050.8.14.1723510QD2812S,13.0,18.0,13.0,14.0,,11.0,12.0,11.0,11.0,13.0,10.0,13.0,15.0
786,6147237,LARGA BAJA 53 A,DOMESTICO,LARGA BAJA,53.0,A,94238973,-6.418689464049521,39.56133075741244,10.050.41.53.1927321QD2812N,33.0,17.0,31.0,25.0,,29.0,34.0,40.0,34.0,33.0,25.0,25.0,23.0
787,6147241,C/ MADRID 1 1º-B,COMERCIAL,MADRID,1.0,1º-B,J419641,-6.416098247615198,39.55350336587817,10.050.163.1.2318803QD2821N,11.0,7.0,9.0,10.0,,12.0,12.0,13.0,13.0,11.0,17.0,10.0,11.0
788,6147242,MONFRAGUE 10,DOMESTICO,MONFRAGUE,10.0,S/N,I15FA099402S,-6.416194195317068,39.55975646120448,10.050.202.10.2224108QD2822S,30.0,30.0,39.0,31.0,,27.0,38.0,41.0,35.0,31.0,31.0,41.0,29.0
789,6147243,MONFRAGUE 8,DOMESTICO,MONFRAGUE,8.0,S/N,112126,-6.416285458475865,39.55975033926451,10.050.202.8.2224107QD2822S,23.0,32.0,38.0,28.0,,29.0,32.0,50.0,37.0,30.0,42.0,46.0,25.0
790,6147245,MONFRAGUE 4,DOMESTICO,MONFRAGUE,4.0,S/N,112129,-6.416467979276791,39.559738086037164,10.050.202.4.2224105QD2822S,30.0,39.0,55.0,45.0,,25.0,25.0,35.0,24.0,22.0,37.0,38.0,35.0
791,6147246,MONFRAGUE 2,DOMESTICO,MONFRAGUE,2.0,S/N,Y15FA099403,-6.4165592892485614,39.55973195591415,10.050.202.2.2224104QD2822S,32.0,38.0,44.0,36.0,,9.0,37.0,40.0,44.0,40.0,40.0,33.0,33.0
792,6147248,SANGUINO 83 A,DOMESTICO,SANGUINO,83.0,A,L905834,-6.418690094977443,39.5560161363976,10.050.91.83.2021051QD2822S,39.0,56.0,51.0,42.0,,35.0,43.0,45.0,39.0,39.0,48.0,43.0,42.0
793,6147249,MONFRAGUE 28,DOMESTICO,MONFRAGUE,28.0,S/N,111847,-6.415372836630711,39.55981159167501,10.050.202.28.2224117QD2822S,35.0,23.0,28.0,36.0,,25.0,28.0,30.0,27.0,35.0,33.0,34.0,26.0
794,6147250,MONFRAGUE 26,DOMESTICO,MONFRAGUE,26.0,S/N,111807,-6.415464100066417,39.559805465885,10.050.202.26.2224116QD2822S,40.0,29.0,62.0,54.0,,44.0,45.0,54.0,56.0,46.0,42.0,54.0,48.0
795,6147251,MONFRAGUE 24,DOMESTICO,MONFRAGUE,24.0,S/N,16-300011,-6.415555363489927,39.55979934002269,10.050.202.24.2224115QD2822S,28.0,32.0,27.0,37.0,,26.0,32.0,26.0,26.0,27.0,32.0,32.0,27.0
796,6147252,MONFRAGUE 22,DOMESTICO,MONFRAGUE,22.0,S/N,17-076681,-6.415646626901243,39.55979321408812,10.050.202.22.2224114QD2822S,28.0,23.0,20.0,16.0,,15.0,16.0,21.0,5.0,13.0,2.0,32.0,27.0
797,6147253,MONFRAGUE 20,DOMESTICO,MONFRAGUE,20.0,S/N,111782,-6.415737890133167,39.55978709258187,10.050.202.20.2224113QD2822S,20.0,22.0,22.0,19.0,,22.0,24.0,31.0,24.0,22.0,25.0,29.0,23.0
798,6147254,MONFRAGUE 18,DOMESTICO,MONFRAGUE,18.0,S/N,112120,-6.415829147705694,39.559780966373296,10.050.202.18.2224112QD2822S,15.0,18.0,16.0,15.0,,18.0,16.0,20.0,15.0,15.0,17.0,17.0,15.0
799,6147255,MONFRAGUE 16,DOMESTICO,MONFRAGUE,16.0,S/N,111766,-6.415920411080434,39.55977484022189,10.050.202.16.2224111QD2822S,26.0,32.0,32.0,29.0,,25.0,28.0,30.0,29.0,27.0,28.0,31.0,27.0
800,6147256,MONFRAGUE 14,DOMESTICO,MONFRAGUE,14.0,S/N,111793,-6.416011668628568,39.55976871386874,10.050.202.14.2224110QD2822S,13.0,7.0,8.0,8.0,,21.0,23.0,19.0,19.0,14.0,16.0,15.0,13.0
801,6147257,MONFRAGUE 12,DOMESTICO,MONFRAGUE,12.0,S/N,I1SFA099407X,-6.416102931978919,39.55976258757279,10.050.202.12.2224109QD2822S,39.0,48.0,42.0,39.0,,43.0,40.0,38.0,47.0,25.0,40.0,44.0,39.0
802,6147258,MALVINAS 4,DOMESTICO,MALVINAS,4.0,S/N,L986214,-6.419486925567021,39.552652369819356,10.050.130.4.1917419QD2811N,32.0,32.0,29.0,32.0,,31.0,31.0,31.0,29.0,33.0,30.0,28.0,28.0
803,6147259,AV.EJIDO DE ABAJO 60,DOMESTICO,EJIDO DE ABAJO,60.0,S/N,M040668,-6.417114274872981,39.56143175284582,10.050.176.60.2127101QD2822N,44.0,48.0,50.0,48.0,,46.0,44.0,48.0,47.0,45.0,56.0,54.0,48.0
804,6147260,AV.EJIDO DE ABAJO 62,DOMESTICO,EJIDO DE ABAJO,62.0,S/N,M040662,-6.417133291323865,39.561502624029494,10.050.176.62.2127102QD2822N,39.0,51.0,54.0,53.0,,47.0,58.0,46.0,54.0,42.0,46.0,48.0,43.0
805,6147261,AV.EJIDO DE ABAJO 64,DOMESTICO,EJIDO DE ABAJO,64.0,S/N,M040850,-6.417151281931088,39.56156977881639,10.050.176.64.2127103QD2822N,19.0,19.0,23.0,20.0,,17.0,16.0,24.0,20.0,18.0,25.0,28.0,20.0
806,6147262,AV.EJIDO DE ABAJO 66,DOMESTICO,EJIDO DE ABAJO,66.0,S/N,M040663,-6.417169687768131,39.56163828963998,10.050.176.66.2127104QE2822N,50.0,54.0,60.0,39.0,,50.0,51.0,56.0,52.0,51.0,53.0,54.0,50.0
807,6147263,AV.EJIDO DE ABAJO 68,DOMESTICO,EJIDO DE ABAJO,68.0,S/N,M040660,-6.4171881034975975,39.56170653492347,10.050.176.68.2127105QE2822N,52.0,62.0,62.0,49.0,,39.0,43.0,43.0,45.0,50.0,51.0,49.0,51.0
808,6147264,AV.EJIDO DE ABAJO 70,DOMESTICO,EJIDO DE ABAJO,70.0,S/N,M040665,-6.417208438025076,39.56178266046892,10.050.176.70.2127106QD2822N,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
809,6147265,AV.EJIDO DE ABAJO 72,DOMESTICO,EJIDO DE ABAJO,72.0,S/N,M040661,-6.417225615407371,39.561846644102914,10.050.176.72.2127107QD2822N,1.0,6.0,10.0,2.0,,1.0,3.0,8.0,2.0,1.0,8.0,8.0,3.0
810,6147273,AV.EJIDO DE ABAJO 74,DOMESTICO,EJIDO DE ABAJO,74.0,S/N,55628,-6.417275433912937,39.561975040939416,10.050.176.74.2027501QD2822N,45.0,60.0,68.0,57.0,,46.0,50.0,57.0,53.0,50.0,48.0,54.0,48.0
811,6147274,AV.EJIDO DE ABAJO 76,DOMESTICO,EJIDO DE ABAJO,76.0,S/N,L927885,-6.417325892344628,39.56203291827329,10.050.176.76.2027502QD2822N,193.0,22.0,23.0,30.0,,25.0,21.0,23.0,24.0,25.0,21.0,24.0,24.0
812,6147276,AV.EJIDO DE ABAJO 80,DOMESTICO,EJIDO DE ABAJO,80.0,S/N,M040666,-6.4174309426967024,39.56215317909027,10.050.176.80.2027504QD2822N,15.0,17.0,17.0,16.0,,15.0,17.0,20.0,17.0,15.0,17.0,16.0,14.0
813,6147277,AV.EJIDO DE ABAJO 82,DOMESTICO,EJIDO DE ABAJO,82.0,S/N,L934220,-6.417482414594599,39.56221197977193,10.050.176.82.2027505QD2822N,17.0,26.0,16.0,24.0,,25.0,23.0,18.0,24.0,23.0,22.0,18.0,17.0
814,6147278,AV.EJIDO DE ABAJO 84,DOMESTICO,EJIDO DE ABAJO,84.0,S/N,M040701,-6.417539125076846,39.56227702287722,10.050.176.84.2027506QD2822N,15.0,15.0,28.0,25.0,,22.0,20.0,25.0,24.0,24.0,25.0,32.0,20.0
815,6147279,AV.EJIDO DE ABAJO 86,DOMESTICO,EJIDO DE ABAJO,86.0,S/N,M300854,-6.417589138820228,39.56233434968478,10.050.176.86.2027507QD2822N,29.0,36.0,35.0,33.0,,46.0,49.0,52.0,43.0,29.0,34.0,41.0,32.0
816,6147280,AV.EJIDO DE ABAJO 88,DOMESTICO,EJIDO DE ABAJO,88.0,S/N,M040703,-6.417644740039768,39.56239792667262,10.050.176.88.2027508QD2822N,57.0,83.0,67.0,50.0,,57.0,56.0,67.0,59.0,57.0,65.0,79.0,141.0
817,6147281,AV.EJIDO DE ABAJO 90,DOMESTICO,EJIDO DE ABAJO,90.0,S/N,M040702,-6.417693086421306,39.56245314434675,10.050.176.90.2027509QD2822N,29.0,40.0,41.0,38.0,,28.0,30.0,37.0,26.0,26.0,29.0,36.0,30.0
818,6147293,EJIDO SANTO 24 C,DOMESTICO,EJIDO SANTO,24.0,C,L606439,-6.419164237101526,39.557590392472505,10.050.38.24.1923413QD2812S,24.0,22.0,28.0,30.0,,19.0,21.0,29.0,25.0,24.0,23.0,28.0,24.0
819,6147294,EJIDO SANTO 24 1º-F,DOMESTICO,EJIDO SANTO,24.0,1º-F,L606438,-6.419164237101526,39.557590392472505,10.050.38.24.1923413QD2812S,2.0,1.0,3.0,0.0,,7.0,0.0,15.0,1.0,2.0,6.0,13.0,1.0
820,6147295,EJIDO SANTO 24 1º-G,DOMESTICO,EJIDO SANTO,24.0,1º-G,L606447,-6.419164237101526,39.557590392472505,10.050.38.24.1923413QD2812S,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821,6147296,EJIDO SANTO 24 2º-G,DOMESTICO,EJIDO SANTO,24.0,2º-G,L606446,-6.419164237101526,39.557590392472505,10.050.38.24.1923413QD2812S,31.0,40.0,37.0,43.0,,32.0,33.0,31.0,30.0,31.0,32.0,32.0,32.0
822,6147297,EJIDO SANTO 26 A,DOMESTICO,EJIDO SANTO,26.0,A,L606443,-6.419039413840246,39.55469981331794,10.050.86.26.1921421QD2812S,15.0,38.0,31.0,23.0,,15.0,17.0,29.0,18.0,15.0,21.0,29.0,22.0
823,6147298,EJIDO SANTO 26 B,DOMESTICO,EJIDO SANTO,26.0,B,L606442,-6.419039413840246,39.55469981331794,10.050.86.26.1921421QD2812S,13.0,17.0,16.0,17.0,,11.0,17.0,18.0,16.0,13.0,11.0,14.0,12.0
824,6147299,EJIDO SANTO 26 1º-D,DOMESTICO,EJIDO SANTO,26.0,1º-D,K263741,-6.419039413840246,39.55469981331794,10.050.86.26.1921421QD2812S,56.0,14.0,42.0,25.0,,48.0,44.0,59.0,56.0,55.0,72.0,94.0,74.0
825,6147300,EJIDO SANTO 26 1º-E,DOMESTICO,EJIDO SANTO,26.0,1º-E,K263742,-6.419039413840246,39.55469981331794,10.050.86.26.1921421QD2812S,63.0,114.0,96.0,105.0,,53.0,53.0,69.0,66.0,62.0,68.0,82.0,70.0
826,6147301,EJIDO SANTO 26 2º-D,DOMESTICO,EJIDO SANTO,26.0,2º-D,L606441,-6.419039413840246,39.55469981331794,10.050.86.26.1921421QD2812S,3.0,0.0,2.0,3.0,,14.0,5.0,9.0,4.0,3.0,28.0,15.0,3.0
827,6147302,EJIDO SANTO 26 2º-E,DOMESTICO,EJIDO SANTO,26.0,2º-E,L606444,-6.419039413840246,39.55469981331794,10.050.86.26.1921421QD2812S,13.0,13.0,19.0,16.0,,13.0,13.0,25.0,13.0,13.0,13.0,24.0,14.0
828,6147306,NUEVA 12,DOMESTICO,NUEVA,12.0,S/N,94154615,-6.421753233693292,39.55941152751746,10.050.105.12.1725012QD2812N,2.0,21.0,11.0,19.0,,0.0,2.0,8.0,9.0,2.0,9.0,22.0,16.0
829,6147307,C/ MADRID 5,DOMESTICO,MADRID,5.0,S/N,J767448,-6.4158968008933135,39.55348779746817,10.050.163.5.2318806QD2821N,1.0,5.0,8.0,6.0,,5.0,5.0,13.0,6.0,1.0,6.0,10.0,4.0
830,6147310,MALVINAS 36,DOMESTICO,MALVINAS,36.0,S/N,1607237,-6.4191186881011175,39.55319938857094,10.050.130.36.2018609QD2821N,23.0,23.0,26.0,26.0,,26.0,25.0,25.0,18.0,24.0,26.0,28.0,20.0
831,6147312,LARGA ALTA 13,DOMESTICO,LARGA ALTA,13.0,S/N,L782153,-6.418115895223738,39.55923034661416,10.050.39.13.2125745QD2822N,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0
832,6147313,AV.CONSTITUCION 52,DOMESTICO,CONSTITUCION,52.0,S/N,H501995,-6.420351844737374,39.55957850135214,10.050.42.52.1925825QD2812N,10.0,16.0,13.0,13.0,,10.0,20.0,18.0,13.0,10.0,23.0,13.0,13.0
833,6147326,"VALLE DEL JERTE, DEL 20",DOMESTICO,VALLE DEL JERTE DEL,20.0,S/N,L903611,-6.415865934480841,39.56057123578129,10.050.201.20.2225421QD2822N,10.0,13.0,13.0,8.0,,11.0,10.0,15.0,12.0,13.0,11.0,14.0,11.0
834,6147329,"VALLE DEL JERTE, DEL 28",DOMESTICO,VALLE DEL JERTE DEL,28.0,S/N,L944171,-6.415966463221456,39.56093468835059,10.050.201.28.2226413QD2822N,5.0,6.0,5.0,4.0,,8.0,6.0,7.0,5.0,5.0,5.0,6.0,5.0
835,6147331,"VALLE DEL JERTE, DEL 32",DOMESTICO,VALLE DEL JERTE DEL,32.0,S/N,L944173,-6.4160042530771415,39.56107012226849,10.050.201.32.2226415QD2822N,30.0,39.0,39.0,33.0,,32.0,35.0,37.0,36.0,30.0,35.0,41.0,28.0
836,6147333,"VALLE DEL JERTE, DEL 36",DOMESTICO,VALLE DEL JERTE DEL,36.0,S/N,L944169,-6.416042561476533,39.56121030539526,10.050.201.36.2226417QD2822N,44.0,67.0,65.0,55.0,,44.0,46.0,59.0,46.0,40.0,41.0,49.0,43.0
837,6147346,LARGA ALTA 39,COMERCIAL,LARGA ALTA,39.0,S/N,M040727,-6.417926742176611,39.55843157579442,10.050.39.39.2123557QD2822S,0.0,66.0,0.0,0.0,,0.0,1.0,0.0,25.0,0.0,127.0,0.0,0.0
838,6147349,"NUÑEZ DE BALBOA, TRVA 6 A",DOMESTICO,NUÑEZ DE BALBOA TRVA,6.0,A,R96458858,-6.4197477341643205,39.557305807526824,10.050.99.6.1922009QD2812S,67.0,88.0,89.0,80.0,,61.0,82.0,80.0,77.0,67.0,81.0,82.0,76.0
839,6147350,"NUÑEZ DE BALBOA, TRVA 6 2º-A",DOMESTICO,NUÑEZ DE BALBOA TRVA,6.0,2º-A,R96458860,-6.4197477341643205,39.557305807526824,10.050.99.6.1922009QD2812S,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,6147353,"NUÑEZ DE BALBOA, TRVA 8 D",DOMESTICO,NUÑEZ DE BALBOA TRVA,8.0,D,1820601474,-6.419962243622946,39.55702265563676,10.050.99.8.1922011QD2812S,16.0,16.0,17.0,19.0,,15.0,17.0,7.0,2.0,16.0,22.0,18.0,17.0
841,6147354,"NUÑEZ DE BALBOA, TRVA 8 1º-D",DOMESTICO,NUÑEZ DE BALBOA TRVA,8.0,1º-D,R96458854,-6.419962243622946,39.55702265563676,10.050.99.8.1922011QD2812S,42.0,41.0,43.0,35.0,,33.0,40.0,52.0,34.0,42.0,38.0,42.0,36.0
842,6147355,"NUÑEZ DE BALBOA, TRVA 8 2º-C",DOMESTICO,NUÑEZ DE BALBOA TRVA,8.0,2º-C,R96458864,-6.419962243622946,39.55702265563676,10.050.99.8.1922011QD2812S,12.0,0.0,2.0,9.0,,11.0,10.0,1.0,11.0,12.0,16.0,5.0,8.0
843,6147356,"NUÑEZ DE BALBOA, TRVA 8 2º-D",DOMESTICO,NUÑEZ DE BALBOA TRVA,8.0,2º-D,R96488870,-6.419962243622946,39.55702265563676,10.050.99.8.1922011QD2812S,26.0,33.0,33.0,25.0,,21.0,26.0,35.0,29.0,26.0,30.0,31.0,28.0
844,6147357,LARGA BAJA 69,DOMESTICO,LARGA BAJA,69.0,S/N,990727173,-6.4188608880433415,39.561742023717684,10.050.41.69.1927313QD2812N,1.0,0.0,3.0,0.0,,0.0,2.0,3.0,1.0,0.0,5.0,2.0,4.0
845,6147358,BARRIONUEVO ALTO 19 A,DOMESTICO,BARRIONUEVO ALTO,19.0,A,95184274,-6.41717736355027,39.55919973831704,10.050.70.19.2125410QD2822N,35.0,37.0,27.0,38.0,,34.0,34.0,35.0,34.0,35.0,36.0,34.0,32.0
846,6147359,BARRIONUEVO ALTO 67 1º,DOMESTICO,BARRIONUEVO ALTO,67.0,1º,M235221,-6.416961574204438,39.557977698005395,10.050.70.67.2223814QD2822S,53.0,63.0,69.0,57.0,,45.0,49.0,72.0,63.0,53.0,58.0,67.0,58.0
847,6147360,SANTIAGO 15,DOMESTICO,SANTIAGO,15.0,S/N,95184285,-6.419625824035317,39.56023801304061,10.050.32.15.1926609QD2812N,4.0,4.0,22.0,5.0,,0.0,6.0,21.0,2.0,4.0,4.0,22.0,0.0
848,6147363,PARRA 13 .,NO DOMESTICO,PARRA,13.0,.,CO0002092,-6.419319399288174,39.559007746438475,10.050.15.13.2024085QD2822S,9.0,3.0,2.0,4.0,,9.0,3.0,2.0,4.0,9.0,3.0,2.0,4.0
849,6147367,NISA 1 1º-C,DOMESTICO,NISA,1.0,1º-C,96055060,-6.416402891899295,39.555118003552394,10.050.175.1.2220805QD2822S,32.0,58.0,38.0,47.0,,30.0,34.0,38.0,36.0,31.0,32.0,33.0,35.0
850,6147372,PS.EXTREMADURA 5-1-B,DOMESTICO,EXTREMADURA,5.0,1-B,96526877,-6.416587474031743,39.55474149672628,10.050.9.5A.2219101QD2821N,23.0,29.0,26.0,25.0,,29.0,14.0,15.0,16.0,23.0,24.0,26.0,18.0
851,6147377,LARGA ALTA 55 1º,DOMESTICO,LARGA ALTA,55.0,1º,700207,-6.4177806034501,39.557910243354215,10.050.39.55.2123549QD2822S,44.0,51.0,39.0,36.0,,53.0,56.0,55.0,49.0,44.0,47.0,43.0,40.0
